frame_index,timestamp_monotonic_ms,timestamp_wall_ms
0,5774341.963024,1769349177322.0093
1,5774504.397247001,1769349177484.4453
2,5774536.142624,1769349177516.189
3,5774568.154928,1769349177548.2014
4,5774604.075215001,1769349177584.122
5,5774636.026334,1769349177616.0715
6,5774704.154165,1769349177684.2024
7,5774736.141904,1769349177716.1882
8,5774768.179751,1769349177748.2256
9,5774804.234088,1769349177784.2825
10,5774836.146664,1769349177816.1921
11,5774904.2373359995,1769349177884.2856
12,5774936.1809829995,1769349177916.2273
13,5774968.162583,1769349177948.2087
14,5775004.245697,1769349177984.2922
15,5775068.219256,1769349178048.267
16,5775104.3089189995,1769349178084.3567
17,5775136.249925,1769349178116.2969
18,5775168.147406,1769349178148.1936
19,5775236.173255,1769349178216.22
20,5775268.157075999,1769349178248.2043
21,5775304.291554,1769349178284.339
22,5775336.145135,1769349178316.1912
23,5775368.083690001,1769349178348.1294
24,5775436.269648001,1769349178416.3174
25,5775468.214489,1769349178448.262
26,5775504.218917,1769349178484.2664
27,5775568.182969,1769349178548.2312
28,5775604.174629999,1769349178584.2231
29,5775636.171002,1769349178616.2178
30,5775668.3173940005,1769349178648.3638
31,5775704.092285,1769349178684.1382
32,5775768.237387001,1769349178748.2854
33,5775804.234205,1769349178784.2815
34,5775836.24304,1769349178816.2888
35,5775868.099103,1769349178848.1445
36,5775937.027969999,1769349178917.0725
37,5775968.090956001,1769349178948.1387
38,5776004.14704,1769349178984.1936
39,5776068.236613001,1769349179048.2822
40,5776104.201481,1769349179084.247
41,5776136.296521,1769349179116.3428
42,5776168.254062001,1769349179148.2998
43,5776204.2620250005,1769349179184.307
44,5776268.210672,1769349179248.2554
45,5776304.262012,1769349179284.3074
46,5776336.382739,1769349179316.4287
47,5776368.193342,1769349179348.2388
48,5776436.252917999,1769349179416.3005
49,5776468.37412,1769349179448.4202
50,5776504.257541,1769349179484.3027
51,5776536.176654,1769349179516.222
52,5776604.23008,1769349179584.2761
53,5776636.1896979995,1769349179616.2349
54,5776668.212168,1769349179648.2583
55,5776704.540224,1769349179684.586
56,5776768.235258,1769349179748.2808
57,5776804.28742,1769349179784.3333
58,5776836.310726999,1769349179816.3564
59,5776868.202104,1769349179848.2476
60,5776936.228874001,1769349179916.2747
61,5776968.313847,1769349179948.36
62,5777004.267940001,1769349179984.314
63,5777036.217133,1769349180016.2622
64,5777068.165078,1769349180048.2102
65,5777136.195072,1769349180116.2412
66,5777168.222133,1769349180148.2678
67,5777204.271449,1769349180184.3176
68,5777236.159781001,1769349180216.205
69,5777304.309421,1769349180284.356
70,5777336.257718,1769349180316.304
71,5777368.214219,1769349180348.26
72,5777404.237359,1769349180384.283
73,5777468.246964,1769349180448.293
74,5777504.312739,1769349180484.3591
75,5777536.32408,1769349180516.37
76,5777568.114607,1769349180548.1602
77,5777636.246281,1769349180616.293
78,5777668.227812,1769349180648.2737
79,5777704.25823,1769349180684.3042
80,5777736.233010001,1769349180716.279
81,5777768.102014,1769349180748.1472
82,5777836.233795,1769349180816.2793
83,5777868.25863,1769349180848.3047
84,5777904.305037,1769349180884.351
85,5777936.279212999,1769349180916.325
86,5778004.18657,1769349180984.2324
87,5778036.294241,1769349181016.3406
88,5778068.285398,1769349181048.3318
89,5778104.249701001,1769349181084.296
90,5778168.269021,1769349181148.3154
91,5778204.243809001,1769349181184.2896
92,5778236.310239,1769349181216.3564
93,5778268.27169,1769349181248.3176
94,5778304.242598,1769349181284.288
95,5778368.266116,1769349181348.3125
96,5778404.284057,1769349181384.33
97,5778436.285071,1769349181416.3308
98,5778468.167643,1769349181448.2126
99,5778536.227046999,1769349181516.2732
100,5778568.247504001,1769349181548.2937
101,5778604.236225,1769349181584.2825
102,5778636.227508,1769349181616.273
103,5778704.347792,1769349181684.394
104,5778736.319910999,1769349181716.3665
105,5778768.247992001,1769349181748.2942
106,5778804.308238,1769349181784.354
107,5778868.401693,1769349181848.4482
108,5778904.310082,1769349181884.357
109,5778936.265132,1769349181916.311
110,5778968.225099,1769349181948.2705
111,5779004.036149,1769349181984.0813
112,5779068.205274001,1769349182048.2505
113,5779104.249252999,1769349182084.2954
114,5779136.214566,1769349182116.2605
115,5779168.171581,1769349182148.2166
116,5779236.065971,1769349182216.1104
117,5779268.114839001,1769349182248.16
118,5779304.264045,1769349182284.31
119,5779336.302258,1769349182316.3484
120,5779368.210052,1769349182348.2551
121,5779436.356187,1769349182416.4036
122,5779468.320557,1769349182448.3665
123,5779504.370975,1769349182484.4172
124,5779536.330548,1769349182516.377
125,5779568.091403,1769349182548.1365
126,5779636.52059,1769349182616.567
127,5779668.399372,1769349182648.4448
128,5779704.159839,1769349182684.2058
129,5779736.271179,1769349182716.317
130,5779768.137309,1769349182748.183
131,5779836.310012,1769349182816.3564
132,5779868.276024,1769349182848.3235
133,5779904.240154999,1769349182884.286
134,5779968.2609250005,1769349182948.3076
135,5780004.297014,1769349182984.3425
136,5780036.278194,1769349183016.3242
137,5780068.372689,1769349183048.4182
138,5780104.259751,1769349183084.3054
139,5780168.237546,1769349183148.2837
140,5780204.2565089995,1769349183184.302
141,5780236.197369,1769349183216.2432
142,5780268.208779,1769349183248.2546
143,5780304.254741,1769349183284.3005
144,5780368.255969,1769349183348.3022
145,5780404.333703,1769349183384.3801
146,5780436.269033,1769349183416.3154
147,5780468.199132999,1769349183448.2446
148,5780536.384266,1769349183516.4324
149,5780568.342691,1769349183548.3896
150,5780604.155084999,1769349183584.202
151,5780636.195521001,1769349183616.2415
152,5780668.149216,1769349183648.1953
153,5780736.309811,1769349183716.3562
154,5780768.2170130005,1769349183748.2632
155,5780804.353055,1769349183784.3992
156,5780836.112731,1769349183816.1582
157,5780904.507633001,1769349183884.5557
158,5780936.204284,1769349183916.2507
159,5780968.281049,1769349183948.3276
160,5781004.254321001,1769349183984.3
161,5781068.282207999,1769349184048.3286
162,5781104.326138,1769349184084.3726
163,5781136.2939760005,1769349184116.34
164,5781168.189289999,1769349184148.2356
165,5781204.188115,1769349184184.2334
166,5781268.4886340005,1769349184248.5352
167,5781304.25983,1769349184284.306
168,5781336.273201,1769349184316.3193
169,5781368.163245,1769349184348.2085
170,5781436.412776,1769349184416.4592
171,5781468.30779,1769349184448.3545
172,5781504.310173,1769349184484.3567
173,5781536.241532,1769349184516.2878
174,5781604.150614,1769349184584.196
175,5781636.040126,1769349184616.0857
176,5781668.250217,1769349184648.296
177,5781704.201862001,1769349184684.2478
178,5781736.252476,1769349184716.2979
179,5781804.298985,1769349184784.345
180,5781836.32561,1769349184816.371
181,5781868.215507,1769349184848.2612
182,5781904.147797001,1769349184884.1929
183,5781968.245453,1769349184948.292
184,5782004.327233001,1769349184984.3735
185,5782036.303951,1769349185016.3506
186,5782068.400486001,1769349185048.4465
187,5782104.20661,1769349185084.2517
188,5782168.257046,1769349185148.3035
189,5782204.2224200005,1769349185184.2683
190,5782236.153737,1769349185216.1995
191,5782268.141651001,1769349185248.187
192,5782304.182503001,1769349185284.2275
193,5782368.22141,1769349185348.2678
194,5782404.29391,1769349185384.3398
195,5782436.299773,1769349185416.3457
196,5782468.083999,1769349185448.1292
197,5782536.3182769995,1769349185516.3643
198,5782568.290311,1769349185548.3362
199,5782604.386799,1769349185584.4329
200,5782636.19832,1769349185616.2437
201,5782704.4557,1769349185684.5017
202,5782736.278755,1769349185716.3245
203,5782768.205963,1769349185748.2517
204,5782804.264534,1769349185784.3105
205,5782868.236065,1769349185848.2825
206,5782904.260133999,1769349185884.3054
207,5782936.274259999,1769349185916.32
208,5782968.218356,1769349185948.2637
209,5783004.267938,1769349185984.314
210,5783068.307392,1769349186048.3542
211,5783104.318111,1769349186084.3647
212,5783136.333062,1769349186116.3787
213,5783168.154897,1769349186148.2004
214,5783204.21349,1769349186184.2585
215,5783268.252749,1769349186248.2986
216,5783304.229181,1769349186284.274
217,5783336.160681,1769349186316.2058
218,5783367.900031,1769349186347.9446
219,5783404.177723001,1769349186384.2239
220,5783468.236832,1769349186448.2832
221,5783504.231928,1769349186484.2773
222,5783536.221089,1769349186516.267
223,5783568.046894,1769349186548.092
224,5783636.235068999,1769349186616.2805
225,5783668.262741,1769349186648.3086
226,5783704.29664,1769349186684.3423
227,5783736.565191001,1769349186716.6108
228,5783768.118925,1769349186748.1643
229,5783836.322129999,1769349186816.368
230,5783868.315563,1769349186848.362
231,5783904.31054,1769349186884.3562
232,5783936.264226,1769349186916.3098
233,5783968.114095,1769349186948.159
234,5784036.251415,1769349187016.2976
235,5784068.22551,1769349187048.2712
236,5784104.223994,1769349187084.2703
237,5784136.198187,1769349187116.2437
238,5784204.352764,1769349187184.401
239,5784236.325474001,1769349187216.372
240,5784268.224986,1769349187248.271
241,5784304.225824,1769349187284.2715
242,5784368.332497,1769349187348.3796
243,5784404.278456,1769349187384.3247
244,5784436.302722,1769349187416.3486
245,5784468.205302,1769349187448.2515
246,5784504.156135,1769349187484.2012
247,5784568.244451,1769349187548.2917
248,5784604.209736,1769349187584.2556
249,5784636.282512001,1769349187616.3284
250,5784668.178779,1769349187648.2249
251,5784736.2377740005,1769349187716.2844
252,5784768.255676,1769349187748.302
253,5784804.289169,1769349187784.3362
254,5784836.231195,1769349187816.2773
255,5784868.1272060005,1769349187848.172
256,5784936.362796,1769349187916.411
257,5784968.279972,1769349187948.327
258,5785004.447806,1769349187984.494
259,5785036.317,1769349188016.3625
260,5785104.257274,1769349188084.3032
261,5785136.362106,1769349188116.409
262,5785168.245736,1769349188148.2915
263,5785204.290035,1769349188184.3364
264,5785236.150335,1769349188216.1953
265,5785304.311533,1769349188284.3577
266,5785336.284996999,1769349188316.3315
267,5785368.24158,1769349188348.2878
268,5785404.262634,1769349188384.309
269,5785468.241185,1769349188448.2876
270,5785504.336309,1769349188484.3828
271,5785536.287773,1769349188516.3337
272,5785568.122343999,1769349188548.1687
273,5785604.127041,1769349188584.1726
274,5785668.248569,1769349188648.2952
275,5785704.256684,1769349188684.3027
276,5785736.272029,1769349188716.318
277,5785768.152465,1769349188748.1978
278,5785836.299589001,1769349188816.3464
279,5785868.223479,1769349188848.2703
280,5785904.321046,1769349188884.3677
281,5785936.354924,1769349188916.4011
282,5785968.178111,1769349188948.224
283,5786036.378269,1769349189016.425
284,5786068.45102,1769349189048.4973
285,5786104.2682,1769349189084.3142
286,5786136.226814,1769349189116.273
287,5786204.292018999,1769349189184.3384
288,5786236.235254,1769349189216.2815
289,5786268.270599999,1769349189248.3174
290,5786304.2572759995,1769349189284.3032
291,5786368.25718,1769349189348.3047
292,5786404.307246,1769349189384.3542
293,5786436.31885,1769349189416.3652
294,5786468.183783,1769349189448.23
295,5786504.243193,1769349189484.2886
296,5786568.246455,1769349189548.293
297,5786604.188568,1769349189584.2346
298,5786636.237873,1769349189616.284
299,5786668.194644,1769349189648.2405
300,5786704.068499,1769349189684.1145
301,5786768.172254,1769349189748.2185
302,5786804.216372999,1769349189784.2632
303,5786836.17713,1769349189816.2239
304,5786867.9956559995,1769349189848.0403
305,5786936.242563,1769349189916.288
306,5786968.150719,1769349189948.1963
307,5787004.167986,1769349189984.2136
308,5787036.125927,1769349190016.171
309,5787104.253153,1769349190084.2988
310,5787136.170299,1769349190116.216
311,5787168.138486001,1769349190148.1843
312,5787204.151807999,1769349190184.1975
313,5787236.119282,1769349190216.1638
314,5787304.422572,1769349190284.471
315,5787336.358487001,1769349190316.405
316,5787368.237875,1769349190348.2842
317,5787404.236005,1769349190384.2822
318,5787468.250762,1769349190448.2974
319,5787504.3237,1769349190484.37
320,5787536.449407,1769349190516.4958
321,5787568.184785999,1769349190548.2305
322,5787604.098037,1769349190584.1433
323,5787668.209194,1769349190648.2556
324,5787704.315193,1769349190684.3613
325,5787736.277178,1769349190716.3235
326,5787768.1446010005,1769349190748.1902
327,5787836.361713,1769349190816.4087
328,5787868.27342,1769349190848.3206
329,5787904.223853,1769349190884.2703
330,5787936.27317,1769349190916.319
331,5787968.09303,1769349190948.1382
332,5788036.329759,1769349191016.3757
333,5788068.289164,1769349191048.3357
334,5788104.379278,1769349191084.4248
335,5788136.356133,1769349191116.4019
336,5788168.144605,1769349191148.1904
337,5788236.355022,1769349191216.401
338,5788268.258905999,1769349191248.3052
339,5788304.175453001,1769349191284.2207
340,5788368.271858,1769349191348.3193
341,5788404.353479,1769349191384.4016
342,5788436.310218,1769349191416.3564
343,5788468.201294,1769349191448.2463
344,5788504.169634,1769349191484.2148
345,5788568.184744,1769349191548.2297
346,5788604.078459,1769349191584.1235
347,5788636.26037,1769349191616.3052
348,5788668.154531,1769349191648.1992
349,5788736.272195,1769349191716.3171
350,5788768.175037,1769349191748.2212
351,5788804.163981,1769349191784.21
352,5788836.130687,1769349191816.1758
353,5788868.055573,1769349191848.1
354,5788936.262209,1769349191916.307
355,5788968.177754,1769349191948.2227
356,5789004.1613260005,1769349191984.2065
357,5789036.046725,1769349192016.0918
358,5789069.311709001,1769349192049.3567
359,5789137.748520999,1769349192117.793
360,5789168.186578,1769349192148.2314
361,5789204.157416999,1769349192184.2024
362,5789236.150281,1769349192216.1956
363,5789267.870554,1769349192247.915
364,5789336.245457,1769349192316.2905
365,5789368.174408,1769349192348.2195
366,5789404.220801,1769349192384.2656
367,5789436.073347,1769349192416.1177
368,5789504.206739,1769349192484.2517
369,5789536.275049,1769349192516.3225
370,5789568.1603149995,1769349192548.2053
371,5789604.057647,1769349192584.1023
372,5789668.220171999,1769349192648.2654
373,5789704.328845001,1769349192684.3757
374,5789736.240379999,1769349192716.2861
375,5789768.186164,1769349192748.231
376,5789804.174668999,1769349192784.2197
377,5789868.195252,1769349192848.2402
378,5789904.180162,1769349192884.2256
379,5789936.53438,1769349192916.5796
380,5789968.142845,1769349192948.188
381,5790036.232354,1769349193016.2778
382,5790067.972488,1769349193048.0188
383,5790104.294774,1769349193084.3396
384,5790136.226530001,1769349193116.272
385,5790168.087084999,1769349193148.1313
386,5790236.291046,1769349193216.336
387,5790268.189774,1769349193248.2349
388,5790304.189925,1769349193284.2349
389,5790336.231899001,1769349193316.277
390,5790368.043952,1769349193348.0884
391,5790436.232484001,1769349193416.2773
392,5790468.159170999,1769349193448.204
393,5790504.167306,1769349193484.2134
394,5790536.108894,1769349193516.1538
395,5790604.209191,1769349193584.2546
396,5790636.295436,1769349193616.3403
397,5790668.212839,1769349193648.2578
398,5790704.216317,1769349193684.2615
399,5790736.08637,1769349193716.1306
400,5790804.215829,1769349193784.2617
401,5790836.212273,1769349193816.2578
402,5790868.175872,1769349193848.2207
403,5790904.146703,1769349193884.1978
404,5790968.220469,1769349193948.2659
405,5791004.194193,1769349193984.239
406,5791036.226303999,1769349194016.2712
407,5791068.230380001,1769349194048.2761
408,5791104.160215,1769349194084.2048
409,5791168.186666,1769349194148.232
410,5791204.285193999,1769349194184.333
411,5791236.242169,1769349194216.2878
412,5791268.111462,1769349194248.156
413,5791336.243638,1769349194316.2886
414,5791368.173001001,1769349194348.219
415,5791404.221986,1769349194384.2676
416,5791436.188179,1769349194416.2332
417,5791468.112357,1769349194448.1567
418,5791536.161162,1769349194516.206
419,5791568.282204,1769349194548.3276
420,5791604.165803,1769349194584.211
421,5791636.217851,1769349194616.2627
422,5791704.188701,1769349194684.2334
423,5791736.245678,1769349194716.2905
424,5791768.167303001,1769349194748.213
425,5791804.248191,1769349194784.294
426,5791836.171153,1769349194816.2158
427,5791904.166606001,1769349194884.2117
428,5791936.149664001,1769349194916.194
429,5791968.2349189995,1769349194948.2778
430,5792004.23881,1769349194984.284
431,5792068.183049,1769349195048.229
432,5792104.245727,1769349195084.291
433,5792136.217795,1769349195116.2627
434,5792168.127784,1769349195148.1733
435,5792204.148321,1769349195184.1936
436,5792268.111247,1769349195248.156
437,5792304.147916,1769349195284.1973
438,5792336.177312,1769349195316.2222
439,5792368.089483,1769349195348.1345
440,5792404.089372001,1769349195384.1338
441,5792468.218514,1769349195448.2642
442,5792504.145711,1769349195484.1902
443,5792536.230716,1769349195516.2754
444,5792568.143359,1769349195548.1885
445,5792636.173803,1769349195616.2192
446,5792668.183401,1769349195648.229
447,5792704.186822,1769349195684.2314
448,5792736.299278,1769349195716.3442
449,5792804.151467,1769349195784.196
450,5792836.276367,1769349195816.321
451,5792868.172135,1769349195848.2168
452,5792904.167024001,1769349195884.2126
453,5792936.156971,1769349195916.2012
454,5793004.21431,1769349195984.2593
455,5793036.203193,1769349196016.2532
456,5793068.17476,1769349196048.22
457,5793104.168621,1769349196084.2134
458,5793168.140702,1769349196148.1855
459,5793204.180897,1769349196184.2258
460,5793236.14679,1769349196216.1917
461,5793268.182716001,1769349196248.2283
462,5793304.126881001,1769349196284.1716
463,5793368.182402,1769349196348.2273
464,5793404.161242,1769349196384.2063
465,5793436.167750999,1769349196416.213
466,5793468.17928,1769349196448.2249
467,5793504.152779,1769349196484.1982
468,5793568.25669,1769349196548.3025
469,5793604.293132,1769349196584.339
470,5793636.265227,1769349196616.3105
471,5793668.095252,1769349196648.14
472,5793736.369378,1769349196716.4177
473,5793768.223756,1769349196748.2688
474,5793804.252266,1769349196784.2976
475,5793836.155088,1769349196816.1997
476,5793867.965438,1769349196848.0103
477,5793936.243388,1769349196916.288
478,5793968.1585059995,1769349196948.2039
479,5794004.283004,1769349196984.329
480,5794036.172457,1769349197016.2178
481,5794104.3505649995,1769349197084.3982
482,5794136.293118,1769349197116.3389
483,5794168.126599,1769349197148.1724
484,5794204.196009,1769349197184.241
485,5794268.262427,1769349197248.3103
486,5794304.258621001,1769349197284.3044
487,5794336.212266999,1769349197316.2578
488,5794368.176500999,1769349197348.2217
489,5794404.160502,1769349197384.2053
490,5794468.141818,1769349197448.1865
491,5794504.318816,1769349197484.3672
492,5794536.241394999,1769349197516.2874
493,5794568.143632,1769349197548.1887
494,5794604.169238,1769349197584.2148
495,5794668.197358,1769349197648.2432
496,5794704.295047,1769349197684.341
497,5794736.305637,1769349197716.3518
498,5794768.131657,1769349197748.1768
499,5794804.130983,1769349197784.1758
500,5794868.232081001,1769349197848.2788
501,5794904.206991999,1769349197884.252
502,5794936.248097001,1769349197916.2932
503,5794968.055745,1769349197948.1
504,5795036.197822,1769349198016.2427
505,5795068.197658,1769349198048.2432
506,5795104.221621,1769349198084.2664
507,5795136.199286,1769349198116.245
508,5795204.294848001,1769349198184.3416
509,5795236.336177001,1769349198216.3816
510,5795268.203411,1769349198248.249
511,5795304.191442,1769349198284.2368
512,5795368.290455,1769349198348.3374
513,5795404.402969,1769349198384.448
514,5795436.21493,1769349198416.2603
515,5795468.197249,1769349198448.2422
516,5795504.145063,1769349198484.1904
517,5795568.167812,1769349198548.2131
518,5795604.187189,1769349198584.2334
519,5795636.216204001,1769349198616.2622
520,5795668.098301,1769349198648.1433
521,5795736.208617,1769349198716.2534
522,5795768.1810570005,1769349198748.227
523,5795804.201493,1769349198784.2463
524,5795836.172923,1769349198816.218
525,5795868.108882001,1769349198848.1533
526,5795936.196786,1769349198916.242
527,5795968.142427,1769349198948.1875
528,5796004.214168,1769349198984.26
529,5796036.1871960005,1769349199016.2324
530,5796068.110715,1769349199048.1555
531,5796136.191656,1769349199116.237
532,5796168.187372,1769349199148.233
533,5796204.199266,1769349199184.2444
534,5796236.227351,1769349199216.273
535,5796268.08292,1769349199248.1274
536,5796336.204476,1769349199316.2493
537,5796368.177483,1769349199348.2224
538,5796404.197443999,1769349199384.243
539,5796436.1955659995,1769349199416.2405
540,5796504.316601999,1769349199484.364
541,5796536.221288,1769349199516.2666
542,5796568.200525,1769349199548.2468
543,5796604.299239,1769349199584.3445
544,5796668.149936,1769349199648.1948
545,5796704.232897,1769349199684.2783
546,5796736.215002,1769349199716.26
547,5796768.163949,1769349199748.2092
548,5796804.163345,1769349199784.208
549,5796868.407375,1769349199848.4548
550,5796904.24626,1769349199884.2917
551,5796936.224392001,1769349199916.2712
552,5796968.114671,1769349199948.1594
553,5797036.281945,1769349200016.3296
554,5797068.206848,1769349200048.2522
555,5797104.221538,1769349200084.2666
556,5797136.261222,1769349200116.3066
557,5797168.05482,1769349200148.0996
558,5797236.186864999,1769349200216.232
559,5797268.16539,1769349200248.211
560,5797304.226461001,1769349200284.2722
561,5797335.906422,1769349200315.952
562,5797404.288469,1769349200384.3345
563,5797436.209709,1769349200416.255
564,5797468.145904,1769349200448.1912
565,5797504.150791,1769349200484.196
566,5797568.268928,1769349200548.3152
567,5797604.272771,1769349200584.318
568,5797636.263231,1769349200616.309
569,5797668.067856,1769349200648.1125
570,5797736.296583,1769349200716.3425
571,5797768.3131949995,1769349200748.36
572,5797804.439246,1769349200784.4849
573,5797836.1884550005,1769349200816.2334
574,5797904.329983,1769349200884.3767
575,5797936.237827,1769349200916.2834
576,5797968.18601,1769349200948.2314
577,5798004.1798020005,1769349200984.2253
578,5798068.232188,1769349201048.278
579,5798104.179671,1769349201084.2246
580,5798136.145231,1769349201116.1902
581,5798168.1068939995,1769349201148.152
582,5798236.150937,1769349201216.1958
583,5798268.1966780005,1769349201248.2432
584,5798304.138604,1769349201284.1838
585,5798336.248431999,1769349201316.2942
586,5798368.048835999,1769349201348.0933
587,5798436.208754,1769349201416.2544
588,5798468.049618,1769349201448.095
589,5798504.180393,1769349201484.2253
590,5798536.144654,1769349201516.1897
591,5798604.231006,1769349201584.2761
592,5798636.193568,1769349201616.239
593,5798668.148587001,1769349201648.194
594,5798704.173026,1769349201684.218
595,5798768.207567,1769349201748.2537
596,5798804.2511,1769349201784.2961
597,5798836.186860001,1769349201816.2317
598,5798868.127961,1769349201848.1733
599,5798904.1483390005,1769349201884.1926
600,5798968.158163,1769349201948.2031
601,5799004.201193,1769349201984.246
602,5799036.186071,1769349202016.232
603,5799067.999791,1769349202048.0627
604,5799136.252997,1769349202116.2979
605,5799168.126110001,1769349202148.171
606,5799204.182972,1769349202184.2283
607,5799236.160375,1769349202216.2053
608,5799304.24659,1769349202284.292
609,5799336.317401,1769349202316.3652
610,5799368.207955,1769349202348.2537
611,5799404.208209,1769349202384.253
612,5799468.149817999,1769349202448.1946
613,5799504.219163,1769349202484.2644
614,5799536.0498170005,1769349202516.0945
615,5799568.155658999,1769349202548.201
616,5799604.131539,1769349202584.176
617,5799668.199942,1769349202648.245
618,5799704.212472,1769349202684.2576
619,5799736.2285400005,1769349202716.2734
620,5799768.151745999,1769349202748.2034
621,5799836.185094999,1769349202816.23
622,5799868.1625,1769349202848.2075
623,5799904.273022,1769349202884.3184
624,5799936.163465001,1769349202916.208
625,5799968.027443,1769349202948.0718
626,5800036.3129819995,1769349203016.3584
627,5800068.183378,1769349203048.2285
628,5800104.178137001,1769349203084.2234
629,5800136.213919,1769349203116.259
630,5800204.5452189995,1769349203184.5918
631,5800236.196315,1769349203216.2415
632,5800268.134555,1769349203248.1802
633,5800304.212439001,1769349203284.2585
634,5800368.169848001,1769349203348.2156
635,5800404.304756,1769349203384.3503
636,5800436.234719,1769349203416.28
637,5800468.120923,1769349203448.166
638,5800536.246181,1769349203516.2915
639,5800568.173172,1769349203548.2183
640,5800604.252404001,1769349203584.297
641,5800636.242008001,1769349203616.2874
642,5800704.198083,1769349203684.243
643,5800736.206603,1769349203716.2515
644,5800768.148643,1769349203748.1938
645,5800804.223121,1769349203784.268
646,5800868.179043,1769349203848.2263
647,5800904.21159,1769349203884.2568
648,5800936.150114,1769349203916.195
649,5800968.165883,1769349203948.211
650,5801004.150173,1769349203984.1948
651,5801068.190165,1769349204048.236
652,5801104.193678,1769349204084.2397
653,5801136.199859999,1769349204116.2449
654,5801168.128958,1769349204148.1743
655,5801236.242939,1769349204216.2886
656,5801268.141677001,1769349204248.1865
657,5801304.202407,1769349204284.2476
658,5801336.232377,1769349204316.2773
659,5801367.910883999,1769349204347.9556
660,5801436.318365,1769349204416.3645
661,5801468.167521001,1769349204448.2131
662,5801504.169629,1769349204484.2153
663,5801568.195739,1769349204548.241
664,5801604.297156,1769349204584.343
665,5801636.19903,1769349204616.2444
666,5801668.138078,1769349204648.1838
667,5801704.152291,1769349204684.1978
668,5801768.179075,1769349204748.224
669,5801804.2344080005,1769349204784.28
670,5801835.93607,1769349204815.9805
671,5801868.145417,1769349204848.1907
672,5801936.220448,1769349204916.2656
673,5801968.189010999,1769349204948.2341
674,5802004.142586,1769349204984.1882
675,5802036.173676,1769349205016.2188
676,5802068.129884,1769349205048.175
677,5802136.232756,1769349205116.2788
678,5802168.138832,1769349205148.1838
679,5802204.207914,1769349205184.2534
680,5802236.121154,1769349205216.1663
681,5802304.1472579995,1769349205284.1924
682,5802336.229409,1769349205316.2744
683,5802368.124868001,1769349205348.1702
684,5802404.13607,1769349205384.1812
685,5802468.15307,1769349205448.1982
686,5802504.188661,1769349205484.2346
687,5802536.184603999,1769349205516.2302
688,5802568.092706,1769349205548.1375
689,5802636.325731,1769349205616.373
690,5802668.161984,1769349205648.2068
691,5802704.225103,1769349205684.2708
692,5802736.222109,1769349205716.2678
693,5802767.995569,1769349205748.0618
694,5802836.277506,1769349205816.3237
695,5802868.156804,1769349205848.2017
696,5802904.153361,1769349205884.1995
697,5802968.127138001,1769349205948.1719
698,5803004.205568,1769349205984.2505
699,5803036.13144,1769349206016.177
700,5803067.9973679995,1769349206048.042
701,5803104.098929,1769349206084.144
702,5803168.138916001,1769349206148.184
703,5803204.202198,1769349206184.2473
704,5803236.209908,1769349206216.255
705,5803268.086338,1769349206248.1313
706,5803336.178699,1769349206316.2239
707,5803368.133884,1769349206348.179
708,5803404.196745,1769349206384.2417
709,5803436.162983,1769349206416.209
710,5803504.240734,1769349206484.2883
711,5803536.256117,1769349206516.3015
712,5803568.106079999,1769349206548.1511
713,5803604.191901,1769349206584.2373
714,5803668.199984999,1769349206648.2456
715,5803704.147085,1769349206684.1924
716,5803736.326639,1769349206716.3738
717,5803768.03288,1769349206748.0774
718,5803804.178362,1769349206784.2244
719,5803868.217948,1769349206848.2634
720,5803904.214196,1769349206884.2605
721,5803936.158176,1769349206916.2039
722,5803968.103426,1769349206948.1477
723,5804036.217150999,1769349207016.2622
724,5804068.25629,1769349207048.3025
725,5804104.198832001,1769349207084.2444
726,5804136.226398,1769349207116.2717
727,5804168.077401,1769349207148.1223
728,5804236.206646999,1769349207216.252
729,5804268.028394,1769349207248.0718
730,5804304.085944,1769349207284.1313
